Time,TaskID,GNBID,Window,Coverage,BatchType,InputDataKB,OutputDataKB,MaxLatency,ComputationMI,WaitTime,ExecTime,NetTime,TotalTime,Status,PDCWaitingTime,SuccessFlag
19.1885,30721,4,Window_19.000,4/4,COMPLETE,8.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0121,1
19.1885,30724,1,Window_19.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0258,1
19.1885,30731,6,Window_19.000,5/5,COMPLETE,10.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0115,1
19.1885,30728,3,Window_19.000,3/3,COMPLETE,6.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0165,1
20.1885,31815,2,Window_20.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0174,1
20.1885,31830,5,Window_20.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0133,1
20.1885,31808,4,Window_20.000,4/4,COMPLETE,8.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0071,1
20.1885,31814,1,Window_20.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0184,1
20.1885,31813,6,Window_20.000,5/5,COMPLETE,10.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0087,1
20.1885,31818,3,Window_20.000,3/3,COMPLETE,6.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0190,1
21.1885,32919,2,Window_21.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0159,1
21.1885,32892,5,Window_21.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0118,1
21.1885,32901,4,Window_21.000,4/4,COMPLETE,8.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0153,1
21.1885,32904,1,Window_21.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0192,1
21.1885,32917,6,Window_21.000,5/5,COMPLETE,10.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0094,1
21.1885,32906,3,Window_21.000,3/3,COMPLETE,6.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0015,1
22.1885,33995,2,Window_22.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0197,1
22.1885,33985,5,Window_22.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0166,1
22.1885,33991,4,Window_22.000,4/4,COMPLETE,8.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0122,1
22.1885,33987,1,Window_22.000,6/6,COMPLETE,12.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0199,1
22.1885,33993,6,Window_22.000,5/5,COMPLETE,10.00,50.00,2.00,15000,0.0000,0.1875,0.0000,0.1875,S,0.0155,1
