Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
3.0000,24,"(367.6,19.5)",2.00,"PMU -> GNB_1 (0.0138s, 498.4m) -> TELCO (0.0381s, 707.1m) -> GNB_1 (0.0382s, 707.1m)",0.0901,L
3.0000,23,"(1034.2,751.7)",2.00,"PMU -> GNB_4 (0.0000s, 527.8m) -> TELCO (0.0376s, 500.0m) -> GNB_4 (0.0391s, 500.0m)",0.0767,S
3.0000,25,"(1034.1,1158.6)",2.00,"PMU -> GNB_4 (0.0104s, 492.2m) -> TELCO (0.0366s, 500.0m) -> GNB_4 (0.0334s, 500.0m)",0.0803,S
3.0000,27,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0020s, 202.0m) -> TELCO (0.0400s, 500.0m) -> GNB_4 (0.0405s, 500.0m)",0.0825,S
3.0000,0,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0097s, 164.8m) -> TELCO (0.0426s, 500.0m) -> GNB_4 (0.0412s, 500.0m)",0.0935,L
4.0000,1,"(367.2,901.1)",2.00,"PMU -> GNB_3 (0.0094s, 165.6m) -> TELCO (0.0387s, 500.0m) -> GNB_3 (0.0331s, 500.0m)",0.0812,S
4.0000,2,"(700.5,968.9)",2.00,"PMU -> GNB_3 (0.0108s, 202.9m) -> TELCO (0.0427s, 500.0m) -> GNB_3 (0.0358s, 500.0m)",0.0894,S
4.0000,26,"(700.7,1226.4)",2.00,"PMU -> GNB_3 (0.0086s, 302.6m) -> TELCO (0.0445s, 500.0m) -> GNB_3 (0.0384s, 500.0m)",0.0915,S
4.0000,9,"(33.6,1043.7)",2.00,"PMU -> GNB_3 (0.0191s, 468.4m) -> TELCO (0.0366s, 500.0m) -> GNB_3 (0.0414s, 500.0m)",0.0971,L
4.0000,15,"(1366.9,1579.3)",2.00,"PMU -> GNB_6 (0.0000s, 155.0m) -> TELCO (0.0374s, 707.1m) -> GNB_6 (0.0356s, 707.1m)",0.0731,S
4.0000,21,"(1367.5,1687.1)",2.00,"PMU -> GNB_6 (0.0070s, 229.3m) -> TELCO (0.0355s, 707.1m) -> GNB_6 (0.0350s, 707.1m)",0.0776,S
4.0000,19,"(1034.4,1680.2)",2.00,"PMU -> GNB_6 (0.0000s, 499.3m) -> TELCO (0.0411s, 707.1m) -> GNB_6 (0.0376s, 707.1m)",0.0787,S
4.0000,8,"(1700.3,1504.6)",2.00,"PMU -> GNB_6 (0.0097s, 200.4m) -> TELCO (0.0343s, 707.1m) -> GNB_6 (0.0379s, 707.1m)",0.0818,S
4.0000,3,"(1700.5,1964.6)",2.00,"PMU -> GNB_6 (0.0140s, 506.0m) -> TELCO (0.0393s, 707.1m) -> GNB_6 (0.0403s, 707.1m)",0.0936,L
4.0000,28,"(1034.1,1490.8)",2.00,"PMU -> GNB_6 (0.0224s, 466.0m) -> TELCO (0.0386s, 707.1m) -> GNB_6 (0.0378s, 707.1m)",0.0988,L
4.0000,29,"(33.9,1429.9)",2.00,"PMU -> GNB_5 (0.0028s, 471.3m) -> TELCO (0.0384s, 707.1m) -> GNB_5 (0.0376s, 707.1m)",0.0788,S
