Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
2.0000,10,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0052s, 459.1m) -> TELCO (0.0134s, 707.1m) -> GNB_1 (0.0110s, 707.1m)",0.0296,S
2.0000,9,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0068s, 291.7m) -> TELCO (0.0125s, 707.1m) -> GNB_1 (0.0157s, 707.1m)",0.0350,S
2.0000,19,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0087s, 431.5m) -> TELCO (0.0153s, 707.1m) -> GNB_1 (0.0114s, 707.1m)",0.0354,S
2.0000,22,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0000s, 480.1m) -> TELCO (0.0134s, 707.1m) -> GNB_6 (0.0110s, 707.1m)",0.0244,S
2.0000,17,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0066s, 419.6m) -> TELCO (0.0126s, 707.1m) -> GNB_6 (0.0154s, 707.1m)",0.0346,S
2.0000,27,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0090s, 112.7m) -> TELCO (0.0132s, 707.1m) -> GNB_6 (0.0149s, 707.1m)",0.0371,S
2.0000,21,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0118s, 314.2m) -> TELCO (0.0149s, 707.1m) -> GNB_6 (0.0159s, 707.1m)",0.0426,L
2.0000,13,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0180s, 223.3m) -> TELCO (0.0155s, 707.1m) -> GNB_6 (0.0158s, 707.1m)",0.0494,L
2.0000,18,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0052s, 110.6m) -> TELCO (0.0094s, 500.0m) -> GNB_3 (0.0127s, 500.0m)",0.0273,S
2.0000,16,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0072s, 301.3m) -> TELCO (0.0133s, 500.0m) -> GNB_3 (0.0136s, 500.0m)",0.0341,S
2.0000,24,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0181s, 450.6m) -> TELCO (0.0117s, 500.0m) -> GNB_3 (0.0106s, 500.0m)",0.0404,S
3.0000,20,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0051s, 543.5m) -> TELCO (0.0099s, 707.1m) -> GNB_2 (0.0141s, 707.1m)",0.0291,S
3.0000,28,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0000s, 333.8m) -> TELCO (0.0160s, 707.1m) -> GNB_2 (0.0137s, 707.1m)",0.0297,S
3.0000,15,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0128s, 147.2m) -> TELCO (0.0128s, 707.1m) -> GNB_2 (0.0102s, 707.1m)",0.0357,S
3.0000,26,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0066s, 110.1m) -> TELCO (0.0141s, 707.1m) -> GNB_2 (0.0188s, 707.1m)",0.0395,S
3.0000,29,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0197s, 285.1m) -> TELCO (0.0141s, 707.1m) -> GNB_2 (0.0143s, 707.1m)",0.0481,L
3.0000,1,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0264s, 409.6m) -> TELCO (0.0125s, 707.1m) -> GNB_2 (0.0146s, 707.1m)",0.0535,L
3.0000,6,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0002s, 431.9m) -> TELCO (0.0134s, 707.1m) -> GNB_5 (0.0127s, 707.1m)",0.0262,S
3.0000,2,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0000s, 274.6m) -> TELCO (0.0150s, 707.1m) -> GNB_5 (0.0125s, 707.1m)",0.0275,S
3.0000,0,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0074s, 77.4m) -> TELCO (0.0091s, 707.1m) -> GNB_5 (0.0159s, 707.1m)",0.0325,S
