Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
2.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0150s, 526.3m)",0.0150,OK
2.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0168s, 431.9m)",0.0168,OK
2.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0170s, 414.1m)",0.0170,OK
2.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0075s, 275.1m)",0.0075,OK
2.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0075s, 123.6m)",0.0075,OK
2.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0098s, 343.3m)",0.0098,OK
2.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0141s, 410.4m)",0.0141,OK
2.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0008s, 109.2m)",0.0008,OK
2.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0130s, 438.4m)",0.0130,OK
2.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0148s, 371.0m)",0.0148,OK
2.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0159s, 431.5m)",0.0159,DEADLINE_MISSED
2.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0165s, 291.7m)",0.0165,DEADLINE_MISSED
2.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0196s, 459.1m)",0.0196,DEADLINE_MISSED
2.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0000s, 112.7m)",0.0000,OK
2.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0131s, 223.3m)",0.0131,OK
2.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0164s, 314.2m)",0.0164,DEADLINE_MISSED
2.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0179s, 480.1m)",0.0179,DEADLINE_MISSED
2.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0201s, 419.6m)",0.0201,DEADLINE_MISSED
2.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0000s, 110.6m)",0.0000,OK
2.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0083s, 301.3m)",0.0083,OK
2.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0152s, 450.6m)",0.0152,DEADLINE_MISSED
3.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0070s, 110.1m)",0.0070,OK
