Time,TaskID,GNBID,Window,Coverage,BatchType,InputDataKB,OutputDataKB,MaxLatency,ComputationMI,WaitTime,ExecTime,NetTime,TotalTime,Status,PDCWaitingTime,SuccessFlag
9.0135,19819,1,Window_9.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0316,S,0.0150,1
9.0135,19837,6,Window_9.000,3/5,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0317,S,0.0150,1
9.0135,19826,3,Window_9.000,3/3,COMPLETE,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0281,S,0.0106,1
10.0135,20926,2,Window_10.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0311,S,0.0146,1
10.0135,20902,5,Window_10.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0299,S,0.0150,1
10.0135,20911,4,Window_10.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0259,S,0.0026,1
10.0135,20919,1,Window_10.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0315,S,0.0122,1
10.0135,20927,6,Window_10.000,3/5,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0292,S,0.0150,1
10.0135,20918,3,Window_10.000,2/3,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0275,S,0.0150,1
11.0135,22016,2,Window_11.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0275,S,0.0150,1
11.0135,22020,5,Window_11.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0282,S,0.0090,1
11.0135,22002,4,Window_11.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0276,S,0.0057,1
11.0135,22000,1,Window_11.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0281,S,0.0086,1
11.0135,22003,6,Window_11.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0301,S,0.0130,1
11.0135,22008,3,Window_11.000,3/3,COMPLETE,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0304,S,0.0106,1
12.0135,23095,2,Window_12.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0279,S,0.0074,1
12.0135,23110,5,Window_12.000,2/6,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0275,S,0.0150,1
12.0135,23091,4,Window_12.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0275,S,0.0150,1
12.0135,23094,1,Window_12.000,3/6,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0290,S,0.0150,1
12.0135,23101,6,Window_12.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0228,S,0.0096,1
12.0135,23098,3,Window_12.000,3/3,COMPLETE,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0246,S,0.0058,1
13.0135,24185,2,Window_13.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0319,S,0.0150,1
13.0135,24200,5,Window_13.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0326,S,0.0150,1
13.0135,24181,4,Window_13.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0306,S,0.0150,1
13.0135,24184,1,Window_13.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0297,S,0.0127,1
13.0135,24197,6,Window_13.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0344,S,0.0150,1
13.0135,24188,3,Window_13.000,3/3,COMPLETE,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0243,S,0.0118,1
14.0135,25275,2,Window_14.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0351,S,0.0150,1
14.0135,25290,5,Window_14.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0303,S,0.0150,1
14.0135,25268,4,Window_14.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0274,S,0.0149,1
14.0135,25267,1,Window_14.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0284,S,0.0150,1
14.0135,25273,6,Window_14.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0257,S,0.0089,1
14.0135,25278,3,Window_14.000,2/3,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0313,S,0.0150,1
15.0135,26365,2,Window_15.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0289,S,0.0150,1
15.0135,26380,5,Window_15.000,3/6,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0125,0.0000,0.0298,S,0.0150,1
