Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
4.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0099s, 431.9m) -> TELCO (0.0299s, 707.1m) -> TSO (0.0980s, 1415.6m)",0.1378,OK
4.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0095s, 275.1m) -> TELCO (0.0249s, 500.0m) -> TSO (0.1034s, 1415.6m)",0.1378,OK
4.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0140s, 438.4m) -> TELCO (0.0277s, 707.1m) -> TSO (0.1001s, 1415.6m)",0.1418,OK
4.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0082s, 371.0m) -> TELCO (0.0338s, 707.1m) -> TSO (0.1005s, 1415.6m)",0.1425,OK
4.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0087s, 109.2m) -> TELCO (0.0304s, 707.1m) -> TSO (0.1035s, 1415.6m)",0.1427,OK
4.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0014s, 110.6m) -> TELCO (0.0200s, 500.0m) -> TSO (0.1238s, 1415.6m)",0.1453,OK
4.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0101s, 291.7m) -> TELCO (0.0334s, 707.1m) -> TSO (0.1019s, 1415.6m)",0.1454,OK
4.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0075s, 147.2m) -> TELCO (0.0312s, 707.1m) -> TSO (0.1075s, 1415.6m)",0.1462,OK
4.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0068s, 123.6m) -> TELCO (0.0285s, 500.0m) -> TSO (0.1119s, 1415.6m)",0.1472,OK
4.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0126s, 409.6m) -> TELCO (0.0307s, 707.1m) -> TSO (0.1044s, 1415.6m)",0.1478,OK
4.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0104s, 450.6m) -> TELCO (0.0236s, 500.0m) -> TSO (0.1142s, 1415.6m)",0.1482,OK
4.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0142s, 265.2m) -> TELCO (0.0323s, 707.1m) -> TSO (0.1017s, 1415.6m)",0.1482,OK
