Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
3.0000,4,"(1033.7,372.4)",2.00,"PMU -> GNB_2 (0.0065s, 483.4m)",0.0065,OK
3.0000,17,"(1700.8,283.9)",2.00,"PMU -> GNB_2 (0.0104s, 295.0m)",0.0104,OK
3.0000,15,"(366.8,447.1)",2.00,"PMU -> GNB_1 (0.0036s, 143.3m)",0.0036,OK
3.0000,21,"(34.2,555.1)",2.00,"PMU -> GNB_1 (0.0073s, 469.1m)",0.0073,OK
3.0000,9,"(700.2,311.5)",2.00,"PMU -> GNB_1 (0.0090s, 275.0m)",0.0090,OK
3.0000,6,"(700.4,636.8)",2.00,"PMU -> GNB_1 (0.0092s, 242.7m)",0.0092,OK
3.0000,23,"(367.6,19.5)",2.00,"PMU -> GNB_1 (0.0130s, 498.4m)",0.0130,OK
3.0000,13,"(33.4,182.8)",2.00,"PMU -> GNB_1 (0.0150s, 564.2m)",0.0150,OK
3.0000,22,"(1034.2,751.7)",2.00,"PMU -> GNB_4 (0.0074s, 527.8m)",0.0074,OK
3.0000,24,"(1034.1,1158.6)",2.00,"PMU -> GNB_4 (0.0084s, 492.2m)",0.0084,OK
3.0000,29,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0098s, 164.8m)",0.0098,OK
3.0000,26,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0155s, 202.0m)",0.0155,OK
4.0000,8,"(33.6,1043.7)",2.00,"PMU -> GNB_3 (0.0038s, 468.4m)",0.0038,OK
4.0000,0,"(367.2,901.1)",2.00,"PMU -> GNB_3 (0.0075s, 165.6m)",0.0075,OK
4.0000,25,"(700.7,1226.4)",2.00,"PMU -> GNB_3 (0.0145s, 302.6m)",0.0145,OK
4.0000,1,"(700.5,968.9)",2.00,"PMU -> GNB_3 (0.0148s, 202.9m)",0.0148,OK
4.0000,14,"(1366.9,1579.3)",2.00,"PMU -> GNB_6 (0.0052s, 155.0m)",0.0052,OK
4.0000,20,"(1367.5,1687.1)",2.00,"PMU -> GNB_6 (0.0068s, 229.3m)",0.0068,OK
4.0000,7,"(1700.3,1504.6)",2.00,"PMU -> GNB_6 (0.0089s, 200.4m)",0.0089,OK
4.0000,27,"(1034.1,1490.8)",2.00,"PMU -> GNB_6 (0.0113s, 466.0m)",0.0113,OK
4.0000,2,"(1700.5,1964.6)",2.00,"PMU -> GNB_6 (0.0138s, 506.0m)",0.0138,OK
4.0000,18,"(1034.4,1680.2)",2.00,"PMU -> GNB_6 (0.0163s, 499.3m)",0.0163,OK
4.0000,16,"(367.6,1416.0)",2.00,"PMU -> GNB_5 (0.0034s, 156.7m)",0.0034,OK
4.0000,11,"(33.6,1775.4)",2.00,"PMU -> GNB_5 (0.0140s, 541.6m)",0.0140,OK
4.0000,10,"(367.0,1707.8)",2.00,"PMU -> GNB_5 (0.0149s, 246.7m)",0.0149,OK
4.0000,28,"(33.9,1429.9)",2.00,"PMU -> GNB_5 (0.0153s, 471.3m)",0.0153,OK
4.0000,3,"(700.5,1633.2)",2.00,"PMU -> GNB_5 (0.0202s, 240.8m)",0.0202,DEADLINE_MISSED
4.0000,5,"(1700.2,440.2)",2.00,"PMU -> GNB_2 (0.0000s, 209.0m)",0.0000,OK
4.0000,4,"(1033.7,372.4)",2.00,"PMU -> GNB_2 (0.0028s, 483.4m)",0.0028,OK
4.0000,17,"(1700.8,283.9)",2.00,"PMU -> GNB_2 (0.0083s, 295.0m)",0.0083,OK
4.0000,19,"(1367.7,548.2)",2.00,"PMU -> GNB_2 (0.0126s, 140.8m)",0.0126,OK
4.0000,12,"(1366.8,114.9)",2.00,"PMU -> GNB_2 (0.0153s, 407.4m)",0.0153,DEADLINE_MISSED
4.0000,13,"(33.4,182.8)",2.00,"PMU -> GNB_1 (0.0021s, 564.2m)",0.0021,OK
4.0000,6,"(700.4,636.8)",2.00,"PMU -> GNB_1 (0.0067s, 242.7m)",0.0067,OK
4.0000,21,"(34.2,555.1)",2.00,"PMU -> GNB_1 (0.0094s, 469.1m)",0.0094,OK
4.0000,9,"(700.2,311.5)",2.00,"PMU -> GNB_1 (0.0106s, 275.0m)",0.0106,OK
4.0000,15,"(366.8,447.1)",2.00,"PMU -> GNB_1 (0.0158s, 143.3m)",0.0158,OK
4.0000,23,"(367.6,19.5)",2.00,"PMU -> GNB_1 (0.0201s, 498.4m)",0.0201,DEADLINE_MISSED
4.0000,22,"(1034.2,751.7)",2.00,"PMU -> GNB_4 (0.0051s, 527.8m)",0.0051,OK
4.0000,26,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0082s, 202.0m)",0.0082,OK
4.0000,29,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0095s, 164.8m)",0.0095,OK
4.0000,24,"(1034.1,1158.6)",2.00,"PMU -> GNB_4 (0.0161s, 492.2m)",0.0161,OK
5.0000,25,"(700.7,1226.4)",2.00,"PMU -> GNB_3 (0.0037s, 302.6m)",0.0037,OK
5.0000,8,"(33.6,1043.7)",2.00,"PMU -> GNB_3 (0.0075s, 468.4m)",0.0075,OK
5.0000,1,"(700.5,968.9)",2.00,"PMU -> GNB_3 (0.0082s, 202.9m)",0.0082,OK
5.0000,0,"(367.2,901.1)",2.00,"PMU -> GNB_3 (0.0131s, 165.6m)",0.0131,OK
5.0000,14,"(1366.9,1579.3)",2.00,"PMU -> GNB_6 (0.0002s, 155.0m)",0.0002,OK
5.0000,18,"(1034.4,1680.2)",2.00,"PMU -> GNB_6 (0.0072s, 499.3m)",0.0072,OK
5.0000,2,"(1700.5,1964.6)",2.00,"PMU -> GNB_6 (0.0093s, 506.0m)",0.0093,OK
5.0000,7,"(1700.3,1504.6)",2.00,"PMU -> GNB_6 (0.0126s, 200.4m)",0.0126,OK
5.0000,20,"(1367.5,1687.1)",2.00,"PMU -> GNB_6 (0.0148s, 229.3m)",0.0148,OK
5.0000,27,"(1034.1,1490.8)",2.00,"PMU -> GNB_6 (0.0155s, 466.0m)",0.0155,DEADLINE_MISSED
5.0000,3,"(700.5,1633.2)",2.00,"PMU -> GNB_5 (0.0035s, 240.8m)",0.0035,OK
5.0000,28,"(33.9,1429.9)",2.00,"PMU -> GNB_5 (0.0114s, 471.3m)",0.0114,OK
5.0000,16,"(367.6,1416.0)",2.00,"PMU -> GNB_5 (0.0122s, 156.7m)",0.0122,OK
5.0000,10,"(367.0,1707.8)",2.00,"PMU -> GNB_5 (0.0137s, 246.7m)",0.0137,OK
5.0000,11,"(33.6,1775.4)",2.00,"PMU -> GNB_5 (0.0142s, 541.6m)",0.0142,OK
5.0000,5,"(1700.2,440.2)",2.00,"PMU -> GNB_2 (0.0047s, 209.0m)",0.0047,OK
5.0000,17,"(1700.8,283.9)",2.00,"PMU -> GNB_2 (0.0053s, 295.0m)",0.0053,OK
5.0000,12,"(1366.8,114.9)",2.00,"PMU -> GNB_2 (0.0080s, 407.4m)",0.0080,OK
5.0000,4,"(1033.7,372.4)",2.00,"PMU -> GNB_2 (0.0083s, 483.4m)",0.0083,OK
5.0000,19,"(1367.7,548.2)",2.00,"PMU -> GNB_2 (0.0160s, 140.8m)",0.0160,OK
5.0000,13,"(33.4,182.8)",2.00,"PMU -> GNB_1 (0.0000s, 564.2m)",0.0000,OK
5.0000,6,"(700.4,636.8)",2.00,"PMU -> GNB_1 (0.0031s, 242.7m)",0.0031,OK
5.0000,15,"(366.8,447.1)",2.00,"PMU -> GNB_1 (0.0080s, 143.3m)",0.0080,OK
5.0000,9,"(700.2,311.5)",2.00,"PMU -> GNB_1 (0.0092s, 275.0m)",0.0092,OK
5.0000,23,"(367.6,19.5)",2.00,"PMU -> GNB_1 (0.0092s, 498.4m)",0.0092,OK
5.0000,21,"(34.2,555.1)",2.00,"PMU -> GNB_1 (0.0131s, 469.1m)",0.0131,OK
5.0000,22,"(1034.2,751.7)",2.00,"PMU -> GNB_4 (0.0034s, 527.8m)",0.0034,OK
5.0000,26,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0080s, 202.0m)",0.0080,OK
5.0000,29,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0090s, 164.8m)",0.0090,OK
5.0000,24,"(1034.1,1158.6)",2.00,"PMU -> GNB_4 (0.0094s, 492.2m)",0.0094,OK
6.0000,0,"(367.2,901.1)",2.00,"PMU -> GNB_3 (0.0044s, 165.6m)",0.0044,OK
6.0000,8,"(33.6,1043.7)",2.00,"PMU -> GNB_3 (0.0140s, 468.4m)",0.0140,OK
6.0000,1,"(700.5,968.9)",2.00,"PMU -> GNB_3 (0.0178s, 202.9m)",0.0178,OK
6.0000,25,"(700.7,1226.4)",2.00,"PMU -> GNB_3 (0.0182s, 302.6m)",0.0182,OK
6.0000,27,"(1034.1,1490.8)",2.00,"PMU -> GNB_6 (0.0059s, 466.0m)",0.0059,OK
6.0000,2,"(1700.5,1964.6)",2.00,"PMU -> GNB_6 (0.0076s, 506.0m)",0.0076,OK
6.0000,18,"(1034.4,1680.2)",2.00,"PMU -> GNB_6 (0.0119s, 499.3m)",0.0119,OK
6.0000,7,"(1700.3,1504.6)",2.00,"PMU -> GNB_6 (0.0126s, 200.4m)",0.0126,OK
6.0000,14,"(1366.9,1579.3)",2.00,"PMU -> GNB_6 (0.0145s, 155.0m)",0.0145,OK
6.0000,20,"(1367.5,1687.1)",2.00,"PMU -> GNB_6 (0.0203s, 229.3m)",0.0203,OK
6.0000,28,"(33.9,1429.9)",2.00,"PMU -> GNB_5 (0.0038s, 471.3m)",0.0038,OK
6.0000,16,"(367.6,1416.0)",2.00,"PMU -> GNB_5 (0.0067s, 156.7m)",0.0067,OK
6.0000,10,"(367.0,1707.8)",2.00,"PMU -> GNB_5 (0.0076s, 246.7m)",0.0076,OK
6.0000,3,"(700.5,1633.2)",2.00,"PMU -> GNB_5 (0.0080s, 240.8m)",0.0080,OK
6.0000,11,"(33.6,1775.4)",2.00,"PMU -> GNB_5 (0.0150s, 541.6m)",0.0150,OK
6.0000,19,"(1367.7,548.2)",2.00,"PMU -> GNB_2 (0.0006s, 140.8m)",0.0006,OK
6.0000,5,"(1700.2,440.2)",2.00,"PMU -> GNB_2 (0.0051s, 209.0m)",0.0051,OK
6.0000,12,"(1366.8,114.9)",2.00,"PMU -> GNB_2 (0.0053s, 407.4m)",0.0053,OK
6.0000,4,"(1033.7,372.4)",2.00,"PMU -> GNB_2 (0.0063s, 483.4m)",0.0063,OK
