Time,TaskID,GNBID,Window,Coverage,BatchType,InputDataKB,OutputDataKB,MaxLatency,ComputationMI,WaitTime,ExecTime,NetTime,TotalTime,Status,PDCWaitingTime,SuccessFlag
7.0052,17656,3,Window_7.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0202,S,0.0078,1
7.0052,17658,6,Window_7.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0150,S,0.0109,1
7.0052,17647,5,Window_7.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
7.0052,17636,2,Window_7.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0202,S,0.0150,1
7.0052,17644,1,Window_7.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0148,S,0.0091,1
7.0052,17657,4,Window_7.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0198,S,0.0081,1
8.0052,18729,3,Window_8.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0206,S,0.0116,1
8.0052,18735,6,Window_8.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0230,S,0.0105,1
8.0052,18737,5,Window_8.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0250,S,0.0143,1
8.0052,18738,2,Window_8.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0152,S,0.0078,1
8.0052,18727,1,Window_8.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0204,S,0.0150,1
8.0052,18745,4,Window_8.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0164,S,0.0084,1
9.0052,19819,3,Window_9.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0180,S,0.0091,1
9.0052,19829,6,Window_9.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0209,S,0.0094,1
9.0052,19821,5,Window_9.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0159,S,0.0108,1
9.0052,19823,2,Window_9.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0210,S,0.0150,1
9.0052,19832,1,Window_9.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0209,S,0.0100,1
9.0052,19835,4,Window_9.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0176,S,0.0062,1
10.0052,20902,3,Window_10.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0145,S,0.0031,1
10.0052,20919,6,Window_10.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0210,S,0.0150,1
10.0052,20912,5,Window_10.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0152,S,0.0067,1
10.0052,20913,2,Window_10.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0167,S,0.0089,1
10.0052,20910,1,Window_10.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0208,S,0.0150,1
10.0052,20923,4,Window_10.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0151,S,0.0087,1
11.0052,21992,3,Window_11.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0153,S,0.0111,1
11.0052,22005,6,Window_11.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0185,S,0.0143,1
11.0052,22001,5,Window_11.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0201,S,0.0115,1
11.0052,22008,2,Window_11.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0184,S,0.0142,1
11.0052,21997,1,Window_11.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
11.0052,22017,4,Window_11.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0214,S,0.0062,1
12.0052,23082,3,Window_12.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0219,S,0.0144,1
12.0052,23099,6,Window_12.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0179,S,0.0091,1
12.0052,23109,5,Window_12.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0157,S,0.0099,1
12.0052,23098,2,Window_12.000,3/5,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
12.0052,23104,1,Window_12.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0076,1
12.0052,23103,4,Window_12.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0171,S,0.0088,1
13.0052,24172,3,Window_13.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0139,S,0.0081,1
13.0052,24185,6,Window_13.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0209,S,0.0135,1
13.0052,24181,5,Window_13.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0215,S,0.0139,1
13.0052,24176,2,Window_13.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0174,S,0.0095,1
13.0052,24177,1,Window_13.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0207,S,0.0150,1
13.0052,24200,4,Window_13.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0203,S,0.0134,1
14.0052,25261,3,Window_14.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0215,S,0.0129,1
14.0052,25281,6,Window_14.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0218,S,0.0115,1
14.0052,25271,5,Window_14.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0209,S,0.0110,1
14.0052,25266,2,Window_14.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
14.0052,25284,1,Window_14.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0204,S,0.0138,1
14.0052,25285,4,Window_14.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0217,S,0.0107,1
15.0052,26351,3,Window_15.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0174,S,0.0115,1
15.0052,26365,6,Window_15.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0208,S,0.0114,1
15.0052,26367,5,Window_15.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0193,S,0.0101,1
15.0052,26356,2,Window_15.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0240,S,0.0143,1
15.0052,26357,1,Window_15.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0189,S,0.0144,1
15.0052,26380,4,Window_15.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0259,S,0.0122,1
16.0052,27466,3,Window_16.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0196,S,0.0076,1
16.0052,27455,6,Window_16.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0172,S,0.0130,1
16.0052,27451,5,Window_16.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0181,S,0.0139,1
16.0052,27460,2,Window_16.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0181,S,0.0127,1
16.0052,27450,1,Window_16.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0190,S,0.0113,1
16.0052,27463,4,Window_16.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0241,S,0.0150,1
17.0052,28532,3,Window_17.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0229,S,0.0112,1
17.0052,28558,6,Window_17.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0188,S,0.0095,1
17.0052,28559,5,Window_17.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0208,S,0.0091,1
17.0052,28548,2,Window_17.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0201,S,0.0128,1
17.0052,28544,1,Window_17.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0176,S,0.0069,1
17.0052,28553,4,Window_17.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0153,S,0.0112,1
18.0052,29622,3,Window_18.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0074,S,0.0033,1
18.0052,29628,6,Window_18.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0195,S,0.0100,1
18.0052,29637,5,Window_18.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0179,S,0.0071,1
18.0052,29626,2,Window_18.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0162,S,0.0121,1
18.0052,29644,1,Window_18.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0209,S,0.0150,1
18.0052,29647,4,Window_18.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0197,S,0.0110,1
19.0052,30736,3,Window_19.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0156,S,0.0081,1
19.0052,30725,6,Window_19.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0176,S,0.0079,1
19.0052,30722,5,Window_19.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0167,S,0.0090,1
19.0052,30730,2,Window_19.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0187,S,0.0113,1
19.0052,30726,1,Window_19.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0174,S,0.0111,1
19.0052,30737,4,Window_19.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0245,S,0.0111,1
20.0052,31809,3,Window_20.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0155,S,0.0064,1
20.0052,31819,6,Window_20.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0217,S,0.0144,1
20.0052,31811,5,Window_20.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0197,S,0.0104,1
20.0052,31806,2,Window_20.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0202,S,0.0150,1
20.0052,31824,1,Window_20.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0241,S,0.0113,1
20.0052,31830,4,Window_20.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0210,S,0.0150,1
21.0052,32892,3,Window_21.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0170,S,0.0051,1
21.0052,32909,6,Window_21.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
21.0052,32894,5,Window_21.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0174,S,0.0118,1
21.0052,32895,2,Window_21.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0210,S,0.0150,1
21.0052,32904,1,Window_21.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0173,S,0.0097,1
21.0052,32915,4,Window_21.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0129,S,0.0047,1
22.0052,33982,3,Window_22.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0158,S,0.0070,1
22.0052,34001,6,Window_22.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0191,S,0.0141,1
22.0052,33991,5,Window_22.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0240,S,0.0125,1
22.0052,33998,2,Window_22.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0228,S,0.0127,1
22.0052,33990,1,Window_22.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0202,S,0.0112,1
22.0052,34007,4,Window_22.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0156,S,0.0096,1
23.0052,35072,3,Window_23.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0167,S,0.0052,1
23.0052,35073,6,Window_23.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
23.0052,35099,5,Window_23.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0158,S,0.0063,1
23.0052,35076,2,Window_23.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0211,S,0.0143,1
23.0052,35077,1,Window_23.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0231,S,0.0150,1
23.0052,35100,4,Window_23.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0209,S,0.0150,1
24.0052,36162,3,Window_24.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0163,S,0.0111,1
24.0052,36188,6,Window_24.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0226,S,0.0150,1
24.0052,36177,5,Window_24.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0168,S,0.0084,1
24.0052,36173,2,Window_24.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0180,S,0.0076,1
24.0052,36167,1,Window_24.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0172,S,0.0108,1
24.0052,36187,4,Window_24.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0182,S,0.0121,1
25.0052,37252,3,Window_25.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0218,S,0.0096,1
25.0052,37265,6,Window_25.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
25.0052,37279,5,Window_25.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
25.0052,37256,2,Window_25.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0212,S,0.0150,1
25.0052,37274,1,Window_25.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0191,S,0.0149,1
25.0052,37277,4,Window_25.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0188,S,0.0017,1
26.0052,38341,3,Window_26.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0185,S,0.0114,1
26.0052,38348,6,Window_26.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0207,S,0.0146,1
26.0052,38369,5,Window_26.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0227,S,0.0130,1
26.0052,38360,2,Window_26.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0177,S,0.0084,1
26.0052,38356,1,Window_26.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0184,S,0.0125,1
26.0052,38363,4,Window_26.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0195,S,0.0134,1
27.0052,39456,3,Window_27.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0249,S,0.0099,1
27.0052,39458,6,Window_27.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0184,S,0.0142,1
27.0052,39434,5,Window_27.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0206,S,0.0070,1
27.0052,39450,2,Window_27.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0227,S,0.0132,1
27.0052,39446,1,Window_27.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
27.0052,39457,4,Window_27.000,2/4,TIMEOUT,4.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0205,S,0.0150,1
28.0052,40521,3,Window_28.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0222,S,0.0150,1
28.0052,40541,6,Window_28.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0132,S,0.0054,1
28.0052,40537,5,Window_28.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0226,S,0.0104,1
28.0052,40526,2,Window_28.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0203,S,0.0109,1
28.0052,40530,1,Window_28.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0216,S,0.0125,1
28.0052,40550,4,Window_28.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0173,S,0.0131,1
29.0052,41612,3,Window_29.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0119,S,0.0077,1
29.0052,41638,6,Window_29.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0190,S,0.0095,1
29.0052,41639,5,Window_29.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0189,S,0.0087,1
29.0052,41628,2,Window_29.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0174,S,0.0065,1
29.0052,41620,1,Window_29.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0214,S,0.0141,1
29.0052,41637,4,Window_29.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0200,S,0.0072,1
30.0052,42709,3,Window_30.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0225,S,0.0150,1
30.0052,42715,6,Window_30.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0126,S,0.0065,1
30.0052,42704,5,Window_30.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0188,S,0.0107,1
30.0052,42705,2,Window_30.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0217,S,0.0088,1
30.0052,42724,1,Window_30.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0225,S,0.0150,1
30.0052,42727,4,Window_30.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0176,S,0.0063,1
31.0052,43791,3,Window_31.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0171,S,0.0083,1
31.0052,43798,6,Window_31.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0184,S,0.0143,1
31.0052,43807,5,Window_31.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0125,S,0.0070,1
