Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
2.0000,19,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0018s, 431.5m) -> TELCO (0.0139s, 707.1m) -> GNB_1 (0.0112s, 707.1m)",0.0268,S
2.0000,10,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0030s, 459.1m) -> TELCO (0.0138s, 707.1m) -> GNB_1 (0.0156s, 707.1m)",0.0323,S
2.0000,9,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0069s, 291.7m) -> TELCO (0.0134s, 707.1m) -> GNB_1 (0.0121s, 707.1m)",0.0323,S
2.0000,7,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0119s, 371.0m) -> TELCO (0.0125s, 707.1m) -> GNB_1 (0.0137s, 707.1m)",0.0382,S
2.0000,14,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0219s, 109.2m) -> TELCO (0.0087s, 707.1m) -> GNB_1 (0.0142s, 707.1m)",0.0448,L
2.0000,27,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0000s, 112.7m) -> TELCO (0.0122s, 707.1m) -> GNB_6 (0.0142s, 707.1m)",0.0265,S
2.0000,21,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0000s, 314.2m) -> TELCO (0.0114s, 707.1m) -> GNB_6 (0.0160s, 707.1m)",0.0274,S
2.0000,13,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0138s, 223.3m) -> TELCO (0.0115s, 707.1m) -> GNB_6 (0.0094s, 707.1m)",0.0346,S
2.0000,17,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0136s, 419.6m) -> TELCO (0.0126s, 707.1m) -> GNB_6 (0.0094s, 707.1m)",0.0356,S
2.0000,22,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0139s, 480.1m) -> TELCO (0.0115s, 707.1m) -> GNB_6 (0.0130s, 707.1m)",0.0384,S
2.0000,18,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0000s, 110.6m) -> TELCO (0.0087s, 500.0m) -> GNB_3 (0.0124s, 500.0m)",0.0211,S
2.0000,16,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0079s, 301.3m) -> TELCO (0.0142s, 500.0m) -> GNB_3 (0.0128s, 500.0m)",0.0349,S
2.0000,24,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0100s, 450.6m) -> TELCO (0.0138s, 500.0m) -> GNB_3 (0.0174s, 500.0m)",0.0413,L
3.0000,28,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0000s, 333.8m) -> TELCO (0.0120s, 707.1m) -> GNB_2 (0.0141s, 707.1m)",0.0260,S
3.0000,15,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0000s, 147.2m) -> TELCO (0.0160s, 707.1m) -> GNB_2 (0.0115s, 707.1m)",0.0274,S
3.0000,26,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0048s, 110.1m) -> TELCO (0.0102s, 707.1m) -> GNB_2 (0.0138s, 707.1m)",0.0288,S
3.0000,1,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0093s, 409.6m) -> TELCO (0.0140s, 707.1m) -> GNB_2 (0.0152s, 707.1m)",0.0386,S
3.0000,20,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0115s, 543.5m) -> TELCO (0.0161s, 707.1m) -> GNB_2 (0.0111s, 707.1m)",0.0387,S
3.0000,29,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0182s, 285.1m) -> TELCO (0.0158s, 707.1m) -> GNB_2 (0.0160s, 707.1m)",0.0500,L
3.0000,0,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0029s, 77.4m) -> TELCO (0.0135s, 707.1m) -> GNB_5 (0.0101s, 707.1m)",0.0265,S
3.0000,5,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0000s, 265.2m) -> TELCO (0.0161s, 707.1m) -> GNB_5 (0.0167s, 707.1m)",0.0329,S
3.0000,2,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0053s, 274.6m) -> TELCO (0.0149s, 707.1m) -> GNB_5 (0.0172s, 707.1m)",0.0375,S
3.0000,25,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0087s, 414.1m) -> TELCO (0.0153s, 707.1m) -> GNB_5 (0.0135s, 707.1m)",0.0375,S
3.0000,3,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0154s, 526.3m) -> TELCO (0.0136s, 707.1m) -> GNB_5 (0.0110s, 707.1m)",0.0400,S
3.0000,6,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0105s, 431.9m) -> TELCO (0.0153s, 707.1m) -> GNB_5 (0.0150s, 707.1m)",0.0409,S
3.0000,4,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0020s, 343.3m) -> TELCO (0.0083s, 500.0m) -> GNB_4 (0.0121s, 500.0m)",0.0224,S
3.0000,8,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0063s, 275.1m) -> TELCO (0.0132s, 500.0m) -> GNB_4 (0.0091s, 500.0m)",0.0286,S
